week,id,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders,category,cuisine,city_code,region_code,center_type,op_area
2018-10-07,1145529.0,55.0,1230.0,474.33,475.33,0.0,0.0,54.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2018-10-14,1099516.0,55.0,1230.0,474.33,475.33,0.0,0.0,134.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2018-10-21,1431055.0,55.0,1230.0,443.32,442.32,0.0,0.0,41.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2018-10-28,1168525.0,55.0,1230.0,475.33,476.33,0.0,0.0,15.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2018-11-04,1421331.0,55.0,1230.0,475.33,475.33,0.0,0.0,54.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2018-11-11,1245778.0,55.0,1230.0,448.2,447.2,0.0,0.0,163.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2018-11-18,1232562.0,55.0,1230.0,476.33,474.33,0.0,0.0,108.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2018-11-25,1376069.0,55.0,1230.0,476.33,476.33,0.0,0.0,54.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2018-12-02,1269057.0,55.0,1230.0,475.33,476.33,0.0,0.0,55.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2018-12-09,1269057.0,55.0,1230.0,475.33,476.33,0.0,0.0,55.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2018-12-16,1003054.0,55.0,1230.0,457.84,458.84,0.0,0.0,14.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2018-12-23,1245928.0,55.0,1230.0,474.33,476.33,0.0,0.0,55.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2018-12-30,1463040.0,55.0,1230.0,451.05,453.05,0.0,0.0,27.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-01-06,1492693.0,55.0,1230.0,475.36,473.36,0.0,0.0,109.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-01-13,1254214.0,55.0,1230.0,277.48,473.36,1.0,0.0,297.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-01-20,1451908.0,55.0,1230.0,287.18,474.36,0.0,1.0,445.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-01-27,1471963.0,55.0,1230.0,296.88,473.36,1.0,1.0,419.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-02-03,1260221.0,55.0,1230.0,289.12,474.36,1.0,1.0,701.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-02-10,1289190.0,55.0,1230.0,287.12,475.36,0.0,1.0,1080.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-02-17,1260489.0,55.0,1230.0,292.97,475.36,0.0,1.0,175.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-02-24,1291852.0,55.0,1230.0,476.33,474.33,0.0,0.0,13.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-03-03,1014433.0,55.0,1230.0,461.78,460.78,0.0,0.0,136.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-03-10,1179863.0,55.0,1230.0,466.63,464.63,0.0,0.0,121.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-03-17,1298527.0,55.0,1230.0,479.24,479.24,0.0,0.0,53.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-03-24,1123513.0,55.0,1230.0,456.93,454.93,0.0,0.0,189.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-03-31,1273771.0,55.0,1230.0,479.24,478.24,0.0,0.0,53.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-04-07,1301043.0,55.0,1230.0,466.63,464.63,0.0,0.0,53.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-04-14,1301043.0,55.0,1230.0,466.63,464.63,0.0,0.0,53.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-04-21,1301043.0,55.0,1230.0,466.63,464.63,0.0,0.0,53.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-04-28,1430947.0,55.0,1230.0,417.13,484.03,0.0,0.0,27.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-05-05,1423188.0,55.0,1230.0,368.63,485.03,0.0,0.0,109.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-05-12,1489707.0,55.0,1230.0,363.81,485.03,0.0,1.0,94.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-05-19,1418168.0,55.0,1230.0,377.39,486.03,0.0,1.0,190.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-05-26,1078535.0,55.0,1230.0,463.72,462.72,0.0,0.0,242.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-06-02,1426804.0,55.0,1230.0,464.63,466.63,0.0,0.0,41.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-06-09,1378752.0,55.0,1230.0,471.48,471.48,0.0,0.0,135.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-06-16,1472970.0,55.0,1230.0,464.63,466.63,0.0,0.0,107.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-06-23,1385983.0,55.0,1230.0,443.35,441.35,0.0,0.0,109.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-06-30,1385983.0,55.0,1230.0,443.35,441.35,0.0,0.0,109.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-07-07,1029923.0,55.0,1230.0,466.63,465.63,0.0,0.0,26.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-07-14,1106035.0,55.0,1230.0,466.63,465.63,0.0,0.0,27.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-07-21,1366623.0,55.0,1230.0,466.63,465.63,0.0,0.0,69.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-07-28,1258580.0,55.0,1230.0,464.63,464.63,0.0,0.0,28.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-08-04,1484401.0,55.0,1230.0,466.63,464.63,0.0,0.0,27.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-08-11,1209697.0,55.0,1230.0,465.6,465.6,0.0,0.0,26.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-08-18,1096142.0,55.0,1230.0,382.24,466.6,0.0,0.0,68.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-08-25,1121576.0,55.0,1230.0,387.09,466.6,0.0,0.0,188.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-09-01,1144577.0,55.0,1230.0,375.39,466.6,0.0,0.0,82.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-09-08,1425089.0,55.0,1230.0,388.0,465.6,0.0,0.0,55.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-09-15,1448226.0,55.0,1230.0,439.44,440.44,0.0,0.0,68.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-09-22,1393840.0,55.0,1230.0,389.0,440.44,0.0,0.0,13.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-09-29,1242203.0,55.0,1230.0,388.0,438.44,0.0,0.0,42.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-10-06,1082005.0,55.0,1230.0,378.3,438.44,0.0,0.0,80.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-10-13,1283486.0,55.0,1230.0,383.18,438.44,0.0,0.0,134.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-10-20,1147154.0,55.0,1230.0,377.36,440.44,0.0,0.0,136.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-10-27,1488261.0,55.0,1230.0,389.0,440.44,0.0,0.0,80.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-11-03,1323303.0,55.0,1230.0,318.16,318.16,0.0,0.0,148.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-11-10,1051030.0,55.0,1230.0,324.04,322.04,0.0,0.0,271.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-11-17,1105700.0,55.0,1230.0,325.98,325.98,0.0,0.0,176.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-11-24,1302327.0,55.0,1230.0,317.22,317.22,0.0,0.0,149.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-12-01,1028698.0,55.0,1230.0,321.13,320.13,0.0,0.0,108.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-12-08,1448941.0,55.0,1230.0,322.1,322.1,0.0,0.0,271.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-12-15,1070165.0,55.0,1230.0,318.19,318.19,0.0,0.0,190.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-12-22,1286312.0,55.0,1230.0,319.19,317.19,0.0,0.0,189.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2019-12-29,1375563.0,55.0,1230.0,316.22,317.22,0.0,0.0,54.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-01-05,1250994.0,55.0,1230.0,321.07,322.07,0.0,0.0,162.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-01-12,1447596.0,55.0,1230.0,317.19,321.07,1.0,0.0,188.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-01-19,1330544.0,55.0,1230.0,321.13,319.13,0.0,0.0,271.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-01-26,1120937.0,55.0,1230.0,312.4,312.4,0.0,0.0,189.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-02-02,1337440.0,55.0,1230.0,320.1,310.4,0.0,1.0,67.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-02-09,1249169.0,55.0,1230.0,320.16,311.4,0.0,1.0,824.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-02-16,1004677.0,55.0,1230.0,513.13,513.13,0.0,0.0,40.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-02-23,1004677.0,55.0,1230.0,513.13,513.13,0.0,0.0,40.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-03-01,1057326.0,55.0,1230.0,513.13,513.13,0.0,0.0,15.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-03-08,1126661.0,55.0,1230.0,515.13,513.13,0.0,0.0,13.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-03-15,1400692.0,55.0,1230.0,318.19,513.13,0.0,1.0,514.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-03-22,1097579.0,55.0,1230.0,318.22,513.13,1.0,0.0,271.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-03-29,1024896.0,55.0,1230.0,319.13,513.13,0.0,1.0,377.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-04-05,1464121.0,55.0,1230.0,358.93,515.13,0.0,0.0,96.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-04-12,1295636.0,55.0,1230.0,357.93,514.13,0.0,0.0,82.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-04-19,1427112.0,55.0,1230.0,349.23,515.13,0.0,0.0,68.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-04-26,1333614.0,55.0,1230.0,352.14,514.13,0.0,0.0,136.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-05-03,1347196.0,55.0,1230.0,387.09,515.13,0.0,0.0,163.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-05-10,1367117.0,55.0,1230.0,387.09,386.09,0.0,0.0,203.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-05-17,1248275.0,55.0,1230.0,387.09,386.09,0.0,0.0,54.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-05-24,1181379.0,55.0,1230.0,382.24,381.24,0.0,0.0,67.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-05-31,1146754.0,55.0,1230.0,320.1,381.24,1.0,1.0,271.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-06-07,1407958.0,55.0,1230.0,513.13,513.13,0.0,0.0,68.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-06-14,1058150.0,55.0,1230.0,514.13,514.13,0.0,0.0,40.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-06-21,1244537.0,55.0,1230.0,382.24,514.13,0.0,0.0,68.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-06-28,1143657.0,55.0,1230.0,388.0,513.13,0.0,0.0,13.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-07-05,1437288.0,55.0,1230.0,390.0,513.13,0.0,0.0,26.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-07-12,1460284.0,55.0,1230.0,385.12,515.13,0.0,0.0,107.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-07-19,1136978.0,55.0,1230.0,389.0,515.13,0.0,0.0,68.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-07-26,1257019.0,55.0,1230.0,339.53,514.13,1.0,1.0,163.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-08-02,1299253.0,55.0,1230.0,337.62,515.13,0.0,0.0,297.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-08-09,1266111.0,55.0,1230.0,332.71,515.13,0.0,1.0,338.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-08-16,1354687.0,55.0,1230.0,332.74,515.13,0.0,1.0,202.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-08-23,1475412.0,55.0,1230.0,381.24,380.24,0.0,0.0,67.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-08-30,1498847.0,55.0,1230.0,377.33,379.33,0.0,0.0,95.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-09-06,1183404.0,55.0,1230.0,379.33,377.33,0.0,0.0,96.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-09-13,1153607.0,55.0,1230.0,380.24,380.24,0.0,0.0,134.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-09-20,1448893.0,55.0,1230.0,384.15,385.15,0.0,0.0,109.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-09-27,1122631.0,55.0,1230.0,381.21,382.21,0.0,0.0,28.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-10-04,1008771.0,55.0,1230.0,389.0,388.0,0.0,0.0,28.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-10-11,1217994.0,55.0,1230.0,388.06,387.06,0.0,0.0,217.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-10-18,1206632.0,55.0,1230.0,388.0,388.0,0.0,0.0,96.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-10-25,1237649.0,55.0,1230.0,388.0,390.0,0.0,0.0,14.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-11-01,1294541.0,55.0,1230.0,394.79,396.79,0.0,0.0,135.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-11-08,1222880.0,55.0,1230.0,386.06,386.06,0.0,0.0,257.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2020-11-15,1183299.0,55.0,1230.0,380.27,381.27,0.0,0.0,96.0,Beverages,Continental,647.0,56.0,TYPEC,2.0
2018-02-25,1089267.0,55.0,1247.0,387.03,446.23,0.0,0.0,26.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-03-04,1339676.0,55.0,1247.0,388.03,447.23,0.0,0.0,41.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-03-11,1380913.0,55.0,1247.0,445.23,446.23,0.0,0.0,14.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-03-18,1289785.0,55.0,1247.0,446.23,446.23,0.0,0.0,14.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-03-25,1289785.0,55.0,1247.0,446.23,446.23,0.0,0.0,14.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-04-01,1289785.0,55.0,1247.0,446.23,446.23,0.0,0.0,14.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-04-08,1289785.0,55.0,1247.0,446.23,446.23,0.0,0.0,14.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-04-15,1115529.0,55.0,1247.0,446.23,445.23,0.0,0.0,14.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-04-22,1115529.0,55.0,1247.0,446.23,445.23,0.0,0.0,14.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-04-29,1115529.0,55.0,1247.0,446.23,445.23,0.0,0.0,14.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-05-06,1115529.0,55.0,1247.0,446.23,445.23,0.0,0.0,14.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-05-13,1115529.0,55.0,1247.0,446.23,445.23,0.0,0.0,14.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-05-20,1115529.0,55.0,1247.0,446.23,445.23,0.0,0.0,14.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-05-27,1115529.0,55.0,1247.0,446.23,445.23,0.0,0.0,14.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-06-03,1115529.0,55.0,1247.0,446.23,445.23,0.0,0.0,14.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-06-10,1455974.0,55.0,1247.0,416.13,417.13,0.0,0.0,26.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-06-17,1455974.0,55.0,1247.0,416.13,417.13,0.0,0.0,26.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-06-24,1455974.0,55.0,1247.0,416.13,417.13,0.0,0.0,26.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-07-01,1313540.0,55.0,1247.0,447.23,447.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-07-08,1313540.0,55.0,1247.0,447.23,447.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-07-15,1313540.0,55.0,1247.0,447.23,447.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-07-22,1013314.0,55.0,1247.0,445.23,445.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-07-29,1013314.0,55.0,1247.0,445.23,445.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-08-05,1013314.0,55.0,1247.0,445.23,445.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-08-12,1013314.0,55.0,1247.0,445.23,445.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-08-19,1013314.0,55.0,1247.0,445.23,445.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-08-26,1326455.0,55.0,1247.0,445.23,446.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-09-02,1326455.0,55.0,1247.0,445.23,446.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-09-09,1326455.0,55.0,1247.0,445.23,446.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-09-16,1326455.0,55.0,1247.0,445.23,446.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-09-23,1326455.0,55.0,1247.0,445.23,446.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-09-30,1326455.0,55.0,1247.0,445.23,446.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-10-07,1326455.0,55.0,1247.0,445.23,446.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-10-14,1326455.0,55.0,1247.0,445.23,446.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-10-21,1326455.0,55.0,1247.0,445.23,446.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-10-28,1326455.0,55.0,1247.0,445.23,446.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-11-04,1326455.0,55.0,1247.0,445.23,446.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-11-11,1320687.0,55.0,1247.0,447.23,447.23,0.0,0.0,14.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-11-18,1320687.0,55.0,1247.0,447.23,447.23,0.0,0.0,14.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-11-25,1320687.0,55.0,1247.0,447.23,447.23,0.0,0.0,14.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-12-02,1360726.0,55.0,1247.0,446.23,447.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-12-09,1360726.0,55.0,1247.0,446.23,447.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-12-16,1360726.0,55.0,1247.0,446.23,447.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-12-23,1360726.0,55.0,1247.0,446.23,447.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-12-30,1360726.0,55.0,1247.0,446.23,447.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-01-06,1360726.0,55.0,1247.0,446.23,447.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-01-13,1125375.0,55.0,1247.0,447.23,445.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-01-20,1125375.0,55.0,1247.0,447.23,445.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-01-27,1125375.0,55.0,1247.0,447.23,445.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-02-03,1125375.0,55.0,1247.0,447.23,445.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-02-10,1125375.0,55.0,1247.0,447.23,445.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-02-17,1125375.0,55.0,1247.0,447.23,445.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-02-24,1125375.0,55.0,1247.0,447.23,445.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-03-03,1125375.0,55.0,1247.0,447.23,445.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-03-10,1125375.0,55.0,1247.0,447.23,445.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-03-17,1125375.0,55.0,1247.0,447.23,445.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-03-24,1125375.0,55.0,1247.0,447.23,445.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-03-31,1125375.0,55.0,1247.0,447.23,445.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-04-07,1051834.0,55.0,1247.0,446.23,446.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-04-14,1051834.0,55.0,1247.0,446.23,446.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-04-21,1051834.0,55.0,1247.0,446.23,446.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-04-28,1051834.0,55.0,1247.0,446.23,446.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-05-05,1051834.0,55.0,1247.0,446.23,446.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-05-12,1051834.0,55.0,1247.0,446.23,446.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-05-19,1051834.0,55.0,1247.0,446.23,446.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-05-26,1051834.0,55.0,1247.0,446.23,446.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-06-02,1051834.0,55.0,1247.0,446.23,446.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-06-09,1051834.0,55.0,1247.0,446.23,446.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-06-16,1051834.0,55.0,1247.0,446.23,446.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-06-23,1051834.0,55.0,1247.0,446.23,446.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-06-30,1051834.0,55.0,1247.0,446.23,446.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-07-07,1051834.0,55.0,1247.0,446.23,446.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-07-14,1021961.0,55.0,1247.0,446.23,446.23,0.0,0.0,14.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-07-21,1475721.0,55.0,1247.0,446.23,446.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-07-28,1475721.0,55.0,1247.0,446.23,446.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-08-04,1475721.0,55.0,1247.0,446.23,446.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-08-11,1475721.0,55.0,1247.0,446.23,446.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-08-18,1475721.0,55.0,1247.0,446.23,446.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-08-25,1475721.0,55.0,1247.0,446.23,446.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-09-01,1475721.0,55.0,1247.0,446.23,446.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-09-08,1475721.0,55.0,1247.0,446.23,446.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-09-15,1475721.0,55.0,1247.0,446.23,446.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-09-22,1475721.0,55.0,1247.0,446.23,446.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-09-29,1475721.0,55.0,1247.0,446.23,446.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-10-06,1475721.0,55.0,1247.0,446.23,446.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-10-13,1475721.0,55.0,1247.0,446.23,446.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-10-20,1475721.0,55.0,1247.0,446.23,446.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-10-27,1475721.0,55.0,1247.0,446.23,446.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-11-03,1475721.0,55.0,1247.0,446.23,446.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-11-10,1475721.0,55.0,1247.0,446.23,446.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
